hMOF,HVF,VSA_RASPA[m^2/cm^3],LCD（Å）,MOFs密度/[kg/m^3],K,Q
22164,0.58166,1597.826604,4.84528,902.8218731,0.000550212,45.02125578
22165,0.22631,0.042105,3.7095,1354.23281,1.41E-25,-66.69532205
22166,0.08162,0,2.97604,1805.643746,2.46E-157,#NAME?
22167,0.85485,2027.649899,14.31172,385.3320049,2.34E-06,5.603081675
22168,0.66592,2495.020042,5.63587,770.6640099,0.00147604,36.8821839
22169,0.33675,78.10123,3.95643,1155.996015,7.34E-11,23.39987799
22170,0.16433,0,3.71005,1541.32802,8.17E-65,-306.8809839
22171,0.83502,2148.021583,12.23967,451.4109366,4.12E-06,7.010609606
22172,0.57861,1598.346955,4.84528,902.8218731,0.000461529,43.64933523
22173,0.22576,0.025757,3.7095,1354.23281,1.53E-26,-72.0112896
22174,0.08366,0,2.97604,1805.643746,2.00E-155,#NAME?
22175,0.85342,2029.519678,14.31206,385.3282268,2.31E-06,5.549402941
22176,0.66767,2492.39143,5.63645,770.6564537,0.00175984,38.57201163
22177,0.34057,78.106728,3.95659,1155.984681,4.34E-10,22.9516988
22178,0.16638,0,3.71468,1541.312907,1.45E-68,-321.4840228
22179,0.83554,2151.655416,12.23967,451.4109366,4.05E-06,7.101850721
22180,0.57704,1596.628319,4.84528,902.8218731,0.000505724,45.02352572
22181,0.22267,0.053985,3.7095,1354.23281,2.57E-26,-74.69248924
22182,0.08486,0,2.97604,1805.643746,0,#NAME?
22183,0.83414,2150.015944,12.23917,451.4083878,4.02E-06,7.239334712
22184,0.58064,1594.908394,4.84501,902.8167756,0.0003871,43.29298203
22185,0.22742,0.040678,3.70941,1354.225163,1.14E-25,-70.60326843
22186,0.08407,0,2.97595,1805.633551,0,#NAME?
22187,0.83742,2148.579758,12.22793,451.4109361,4.07E-06,7.195267166
22188,0.58018,1594.532045,4.84025,902.8218722,0.000395377,43.92166827
22189,0.22376,0.022145,3.71855,1354.232808,2.52E-24,-64.1926363
22190,0.08239,0,2.96313,1805.643744,7.35E-156,#NAME?
22191,0.83262,2150.630979,12.22979,451.4109361,4.10E-06,6.872546908
22192,0.5789,1597.970917,4.84018,902.8218722,0.000515295,42.41845171
22193,0.22884,0.029084,3.71824,1354.232808,6.18E-27,-66.45796967
22194,0.08411,0,2.96264,1805.643744,1.05E-159,#NAME?
22195,0.83286,2146.180194,12.23967,451.4109366,4.13E-06,7.091286196
22196,0.57754,1598.175149,4.84528,902.8218731,0.000411225,41.95205848
22197,0.22751,0.026042,3.7095,1354.23281,7.21E-27,-65.92020278
22198,0.08079,0,2.97604,1805.643746,0,#NAME?
22199,0.83609,2153.839445,12.23967,451.4109366,4.02E-06,7.081283129
22200,0.5789,1597.971407,4.84528,902.8218731,0.000419176,43.36552832
22201,0.22558,0.019675,3.7095,1354.23281,2.26E-26,-67.4835435
22202,0.08437,0,2.97604,1805.643746,0,#NAME?
22203,0.83438,2147.970081,12.23987,451.4066674,3.98E-06,7.141682709
22204,0.57688,1593.603358,4.84502,902.8133348,0.000451008,43.67380645
22205,0.22618,0.038493,3.70972,1354.220002,7.87E-25,-67.73296514
22206,0.08245,0,2.97583,1805.62667,5.02E-148,#NAME?
22207,0.83488,2147.751742,12.22852,451.4109351,4.04E-06,6.909304562
22208,0.57959,1596.194217,4.84036,902.8218702,0.000512807,44.32844063
22209,0.22852,0.046476,3.71856,1354.232805,1.23E-24,-77.11229169
22210,0.08346,0,2.9629,1805.64374,0,#NAME?
22211,0.83385,2149.478799,12.23967,451.4109366,3.91E-06,6.967060469
22212,0.57952,1596.063097,4.84528,902.8218731,0.000558551,43.57406574
22213,0.22585,0.029654,3.7095,1354.23281,2.52E-24,-56.47641128
22214,0.08485,0,2.97604,1805.643746,8.55E-158,#NAME?
22215,0.83749,2149.078607,12.23936,451.4041202,4.03E-06,7.011628918
22216,0.5777,1598.061272,4.84474,902.8082405,0.00043243,43.50211327
22217,0.22844,0.025471,3.70963,1354.212361,7.41E-28,-72.49622258
22218,0.08335,0,2.97574,1805.616481,0,#NAME?
22219,0.835,2148.931792,12.23967,451.4109366,4.05E-06,6.993043844
22220,0.57713,1596.830239,4.84528,902.8218731,0.000426777,43.77549858
22221,0.22555,0.044576,3.7095,1354.23281,2.72E-27,-74.55078331
22222,0.08447,0,2.97604,1805.643746,0,#NAME?
22223,0.83364,2151.478045,12.22846,451.4109341,4.07E-06,7.160736047
22224,0.57806,1599.072452,4.84016,902.8218683,0.000345494,43.34097619
22225,0.22851,0.023001,3.71842,1354.232802,1.60E-23,-62.49413985
22226,0.0826,0,2.96301,1805.643737,2.36E-146,#NAME?
22227,0.83583,2151.883405,12.24026,451.4109366,3.98E-06,7.028447631
22228,0.57745,1594.308648,4.83944,902.8218731,0.000421499,43.18773465
22229,0.23847,15.658806,3.80728,1354.23281,3.23E-31,-91.2514364
22230,0.09477,0,3.01532,1805.643746,4.32E-111,-621.63114
22231,0.85787,1975.208204,14.1076,374.6789009,1.48E-06,3.489940394
22232,0.34208,451.720326,4.60681,1124.036703,7.64E-08,34.04867055
22233,0.21519,0,3.62661,1498.715604,5.57E-36,-145.0233591
22234,0.83642,2091.427587,12.55471,438.9423622,2.71E-06,5.247001946
22235,0.23794,177.411012,4.43222,1316.827087,8.18E-26,-66.41879425
22236,0.13716,0,3.25201,1755.769449,1.12E-99,-536.6775718
22237,0.83482,2151.783116,12.23967,451.4109366,4.13E-06,6.972125236
22238,0.58087,1600.118502,4.84528,902.8218731,0.000632218,44.84441263
22239,0.22651,0.022145,3.7095,1354.23281,1.89E-24,-54.03348382
22240,0.08201,0,2.97604,1805.643746,4.99E-145,#NAME?
22241,0.83327,2146.319762,12.23967,451.4109366,3.96E-06,6.815897585
22242,0.57864,1595.873522,4.84528,902.8218731,0.000454397,43.77844254
22243,0.22604,0.01996,3.7095,1354.23281,7.35E-24,-62.2519518
22244,0.08289,0,2.97604,1805.643746,3.31E-159,#NAME?
22245,0.83765,2149.813556,12.23967,451.4109366,4.06E-06,7.13204442
22246,0.58032,1597.052756,4.84528,902.8218731,0.000398379,43.44592853
22247,0.22318,0.023001,3.7095,1354.23281,7.54E-23,-63.39799302
22248,0.08116,0,2.97604,1805.643746,0,#NAME?
22249,0.83479,2150.545997,12.23967,451.4109366,4.05E-06,6.975152251
22250,0.57557,1594.44936,4.84528,902.8218731,0.000510489,43.67500261
22251,0.22682,0.035452,3.7095,1354.23281,1.84E-22,-58.70347602
22252,0.08231,0,2.97604,1805.643746,1.49E-142,#NAME?
22253,0.83236,2154.874546,12.24504,451.4109366,3.96E-06,6.988274485
22254,0.58102,1596.776717,4.84693,902.8218731,0.000446784,43.06920378
22255,0.24052,15.843003,3.8198,1354.23281,3.30E-28,-89.70146882
22256,0.09373,0,3.02101,1805.643746,7.82E-110,-607.8844955
22257,0.83187,2149.793332,12.23967,451.4109366,3.96E-06,6.815897585
22258,0.57735,1599.00375,4.84528,902.8218731,0.000472733,43.11393151
22259,0.22839,0.025472,3.7095,1354.23281,6.76E-26,-69.45653605
22260,0.08194,0,2.97604,1805.643746,1.26E-154,#NAME?
22261,0.86038,1976.596178,14.10792,374.6810167,1.51E-06,3.545076967
22262,0.33804,450.711872,4.62579,1124.04305,1.66E-07,37.66194032
22263,0.21421,0,3.62161,1498.724067,1.38E-37,-134.7744112
22264,0.85867,1976.130409,14.10704,374.6810182,1.51E-06,3.540170114
22265,0.34075,452.129638,4.60656,1124.043054,3.89E-08,35.1348608
22266,0.21266,0,3.62686,1498.724073,1.08E-33,-147.2099802
22267,0.83519,2151.278253,12.22869,451.4109366,3.96E-06,6.942263479
22268,0.57547,1601.390631,4.84001,902.8218731,0.000421612,44.02959419
22269,0.22545,0.032125,3.71849,1354.23281,6.53E-27,-67.75264139
22270,0.08177,0,2.9628,1805.643746,0,#NAME?
22271,0.83498,2149.847736,12.23967,451.4109366,3.95E-06,7.077927393
22272,0.57269,1594.25922,4.84528,902.8218731,0.000403871,43.16047297
22273,0.22715,0.028228,3.7095,1354.23281,5.13E-26,-63.60570116
22274,0.08344,0,2.97604,1805.643746,0,#NAME?
22275,0.83591,2152.965944,12.23917,451.4083878,4.03E-06,7.240261146
22276,0.58192,1597.218527,4.84501,902.8167756,0.000439107,42.45589546
22277,0.22786,0.02186,3.70941,1354.225163,3.13E-26,-63.27136568
22278,0.08264,0,2.97595,1805.633551,2.37E-153,#NAME?
22279,0.87729,1825.875551,16.00215,319.0906168,8.21E-07,1.824525683
22280,0.7518,3312.414035,6.43014,638.1812337,0.000513865,29.41691768
22281,0.4405,909.524881,5.37987,957.2718505,0.000309669,44.24648546
22282,0.29877,250.206824,4.23902,1276.362467,8.39E-12,13.72920146
22283,0.83418,2150.320001,12.23967,451.4109366,4.16E-06,7.072608531
22284,0.57596,1597.97508,4.84528,902.8218731,0.000435255,43.29447026
22285,0.22563,0.028513,3.7095,1354.23281,2.23E-26,-80.54757816
22286,0.08282,0,2.97604,1805.643746,7.32E-160,#NAME?
22287,0.83496,2150.174466,12.23967,451.4109366,4.01E-06,7.025721059
22288,0.58078,1595.447539,4.84528,902.8218731,0.000495191,44.03044795
22289,0.22749,0.047902,3.7095,1354.23281,1.42E-21,-50.22539854
22290,0.0832,0,2.97604,1805.643746,2.16E-137,#NAME?
22291,0.83477,2150.101824,12.23967,451.4109366,4.10E-06,7.197053768
22292,0.57691,1597.539529,4.84528,902.8218731,0.000560324,44.50601898
22293,0.22675,0.022716,3.7095,1354.23281,1.11E-22,-65.26138456
22294,0.08334,0,2.97604,1805.643746,4.78E-148,#NAME?
22295,0.85952,1973.784091,14.10885,374.6789031,1.46E-06,3.189936882
22296,0.33969,453.602402,4.60694,1124.036709,2.26E-07,33.96695812
22297,0.21255,0,3.62707,1498.715612,1.11E-35,-140.809082
22298,0.83616,2092.654152,12.56384,438.9423598,2.60E-06,5.002362689
22299,0.26069,209.372238,4.5245,1316.827079,3.93E-24,-59.02033892
22300,0.1736,0,3.36877,1755.769439,2.65E-77,-385.6134162
22301,0.83584,2150.908414,12.2444,451.4066763,4.10E-06,7.125339976
22302,0.58008,1594.026538,4.84661,902.8133525,0.000438931,44.20652854
22303,0.23755,15.794096,3.82115,1354.220029,1.71E-28,-85.75857011
22304,0.09381,0,3.02108,1805.626705,9.88E-110,-625.5975584
22305,0.83226,2146.653028,12.23936,451.4041202,4.02E-06,6.799186075
22306,0.58083,1596.994875,4.84474,902.8082405,0.000549293,42.80832358
22307,0.22851,0.037922,3.70963,1354.212361,1.09E-21,-56.37404575
22308,0.08163,0,2.97574,1805.616481,1.15E-147,#NAME?
22309,0.8332,2149.439142,12.22979,451.4109361,4.18E-06,7.250196244
22310,0.57924,1591.187999,4.84018,902.8218722,0.000424434,42.84127643
22311,0.22371,0.019389,3.71824,1354.232808,2.66E-25,-64.38294863
22312,0.08102,0,2.96264,1805.643744,5.36E-158,#NAME?
22313,0.81049,2217.774183,12.1786,527.4812676,6.78E-06,7.745743
22314,0.46288,281.542872,4.24245,1054.962535,1.83E-09,26.1087067
22315,0.128,0,3.56375,1582.443803,1.59E-79,-389.9138747
22316,0.03684,0,2.82122,2109.925071,0,#NAME?
22317,0.83355,2151.933627,12.23967,451.4109366,4.02E-06,7.037922026
22318,0.57942,1594.186093,4.84528,902.8218731,0.000399438,43.51089108
22319,0.2237,0.025186,3.7095,1354.23281,2.50E-24,-60.78320729
22320,0.08362,0,2.97604,1805.643746,0,#NAME?
22321,0.83504,2151.284158,12.23967,451.4109366,4.03E-06,6.998700948
22322,0.57665,1600.312947,4.84528,902.8218731,0.000445721,42.19062461
22323,0.22416,0.029084,3.7095,1354.23281,1.71E-22,-59.80827106
22324,0.08298,0,2.97604,1805.643746,1.33E-125,#NAME?
22325,0.83725,2092.014808,12.56107,438.9423622,2.63E-06,5.256328042
22326,0.25979,209.225295,4.52723,1316.827087,4.41E-24,-64.97645985
22327,0.17446,0,3.35899,1755.769449,9.66E-79,-403.2407311
22328,0.83415,2152.131072,12.23967,451.4109366,3.99E-06,7.055121573
22329,0.5801,1598.398206,4.84528,902.8218731,0.000452066,43.14030031
22330,0.22536,0.051229,3.7095,1354.23281,6.01E-23,-49.84554872
22331,0.0822,0,2.97604,1805.643746,5.85E-154,#NAME?
22332,0.85479,2032.594042,14.31172,385.3320049,2.36E-06,5.786673673
22333,0.66304,2493.187824,5.63587,770.6640099,0.00146893,37.14410535
22334,0.33625,78.191438,3.95643,1155.996015,1.78E-11,16.90790792
22335,0.1656,0,3.71005,1541.32802,4.83E-64,-314.9304921
22336,0.83327,2150.618946,12.23936,451.4041202,4.08E-06,7.12006156
22337,0.57815,1594.456247,4.84474,902.8082405,0.000380543,43.86474991
22338,0.22737,0.025471,3.70963,1354.212361,3.81E-24,-65.87330556
22339,0.08462,0,2.97574,1805.616481,0,#NAME?
22340,0.83336,2148.345657,12.23967,451.4109366,4.09E-06,7.010246329
22341,0.57869,1595.732469,4.84528,902.8218731,0.000403128,42.70210202
22342,0.22459,0.035166,3.7095,1354.23281,1.38E-24,-61.40654791
22343,0.0836,0,2.97604,1805.643746,4.26E-148,#NAME?
22344,0.83852,2150.803595,12.23936,451.4041202,4.08E-06,6.855725087
22345,0.57931,1594.2631,4.84474,902.8082405,0.000496798,45.12363072
22346,0.22495,0.038207,3.70963,1354.212361,4.42E-27,-76.55102966
22347,0.08408,0,2.97574,1805.616481,4.81E-125,#NAME?
22348,0.83459,2148.527847,12.23967,451.4109366,4.07E-06,6.882467778
22349,0.57835,1598.711957,4.84528,902.8218731,0.000415404,43.89506687
22350,0.22543,0.044576,3.7095,1354.23281,8.33E-26,-64.84428427
22351,0.08122,0,2.97604,1805.643746,1.99E-152,#NAME?
22352,0.83586,2147.579075,12.2451,451.410934,4.15E-06,7.091820392
22353,0.58348,1594.816007,4.84704,902.8218679,0.000534125,44.93371051
22354,0.23856,15.71117,3.82084,1354.232802,1.24E-32,-109.7152863
22355,0.0946,0,3.02101,1805.643736,3.56E-117,-640.1738038
22356,0.83915,2091.229189,12.55504,438.9399727,2.66E-06,5.128532224
22357,0.23776,177.470648,4.43239,1316.819918,4.03E-27,-82.01266374
22358,0.13634,0,3.25208,1755.759891,2.21E-105,-539.5706403
22359,0.83702,2149.935292,12.23967,451.4109366,4.05E-06,6.973568426
22360,0.57892,1599.054677,4.84528,902.8218731,0.000393059,42.48262551
22361,0.22633,0.025472,3.7095,1354.23281,1.94E-25,-67.85035381
22362,0.08245,0,2.97604,1805.643746,2.17E-152,#NAME?
22363,0.81172,2220.442279,12.17088,527.4783976,7.00E-06,8.376195743
22364,0.46524,280.686439,4.24471,1054.956795,4.50E-09,22.44001172
22365,0.13625,0,3.62772,1582.435193,8.89E-117,-624.7978078
22366,0.83844,2091.002344,12.55339,438.9423622,2.67E-06,5.178763316
22367,0.23691,178.312523,4.43586,1316.827087,8.81E-27,-64.15873468
22368,0.13826,0,3.25156,1755.769449,1.48E-106,-564.1197507
22369,0.83367,2151.175785,12.23967,451.4109366,3.98E-06,6.794540704
22370,0.57908,1602.034232,4.84528,902.8218731,0.000464918,44.00839947
22371,0.22625,0.025186,3.7095,1354.23281,6.14E-24,-62.75205041
22372,0.08141,0,2.97604,1805.643746,7.63E-154,#NAME?
22373,0.83508,2147.917115,12.24574,451.4083856,3.99E-06,6.941963092
22374,0.57691,1596.855275,4.84703,902.8167712,0.000372769,42.55486764
22375,0.23946,15.720017,3.8194,1354.225157,1.02E-27,-90.906002
22376,0.09328,0,3.02087,1805.633542,5.13E-120,-633.0404594
22377,0.84079,2088.527657,12.55499,438.9399742,2.62E-06,5.22288122
22378,0.23692,176.7403,4.43224,1316.819923,3.91E-26,-71.62488805
22379,0.13717,0,3.2522,1755.759897,1.46E-93,-530.7312172
22380,0.83555,2150.841199,12.23967,451.4109366,3.95E-06,6.717517178
22381,0.58013,1590.715521,4.84528,902.8218731,0.000449514,43.07776702
22382,0.22745,0.021574,3.7095,1354.23281,7.98E-27,-73.67662751
22383,0.08307,0,2.97604,1805.643746,7.85E-132,#NAME?
22384,0.85574,2027.751299,14.28924,385.3282286,2.31E-06,5.420399213
22385,0.66719,2496.99026,5.63544,770.6564571,0.00155823,37.65733079
22386,0.33919,77.084332,3.95645,1155.984686,1.18E-10,27.1971271
22387,0.16828,0,3.71019,1541.312914,1.84E-70,-333.7387866
22388,0.84077,2092.140285,12.55504,438.9399727,2.67E-06,5.723924651
22389,0.23642,177.433466,4.43239,1316.819918,1.43E-24,-69.83911669
22390,0.14002,0,3.25208,1755.759891,1.20E-101,-570.5898413
22391,0.83307,2151.6021,12.23987,451.4066674,4.05E-06,6.935343006
22392,0.57588,1598.691256,4.84502,902.8133348,0.000539316,45.93448835
22393,0.22423,0.031269,3.70972,1354.220002,3.11E-23,-66.83623624
22394,0.08505,0,2.97583,1805.62667,1.06E-158,#NAME?
22395,0.83601,2151.222786,12.23967,451.4109366,4.08E-06,7.365568196
22396,0.57858,1593.870862,4.84528,902.8218731,0.000322283,42.75022577
22397,0.22473,0.029369,3.7095,1354.23281,1.05E-26,-70.03358447
22398,0.08243,0,2.97604,1805.643746,6.40E-149,#NAME?
22399,0.83471,2150.373993,12.23967,451.4109366,4.08E-06,7.138496956
22400,0.57928,1597.279682,4.84528,902.8218731,0.000423216,42.20127232
22401,0.226,0.035452,3.7095,1354.23281,3.98E-26,-59.61549082
22402,0.08342,0,2.97604,1805.643746,2.16E-149,#NAME?
22403,0.85411,2028.104558,14.29894,385.3320049,2.31E-06,5.214253533
22404,0.66784,2500.857174,5.63754,770.6640099,0.00149322,36.59476752
22405,0.34535,139.702049,3.94453,1155.996015,2.99E-12,11.75037874
22406,0.16998,5.706206,3.79838,1541.32802,4.15E-51,-205.4096029
22407,0.8333,2146.547387,12.23967,451.4109366,4.05E-06,7.048179991
22408,0.57718,1601.079783,4.84528,902.8218731,0.000479995,44.38929817
22409,0.22544,0.050944,3.7095,1354.23281,3.12E-23,-65.15472383
22410,0.08488,0,2.97604,1805.643746,1.44E-150,#NAME?
22411,0.83519,2149.894299,12.24504,451.4109366,4.18E-06,7.257120712
22412,0.58072,1593.29655,4.84693,902.8218731,0.000343213,43.15247664
22413,0.23847,15.568792,3.8198,1354.23281,7.23E-31,-89.4338656
22414,0.09357,0,3.02101,1805.643746,9.68E-116,-653.1042854
22415,0.83561,2148.559406,12.23967,451.4109366,4.04E-06,6.909789619
22416,0.57832,1597.192102,4.84528,902.8218731,0.000420665,42.88888118
22417,0.22342,0.028228,3.7095,1354.23281,2.06E-24,-64.30884243
22418,0.08172,0,2.97604,1805.643746,6.73E-145,#NAME?
22419,0.8779,1823.919919,16.00422,319.0906174,8.24E-07,1.426293086
22420,0.75284,3317.444251,6.43023,638.1812348,0.000520938,29.19755783
22421,0.44535,910.805218,5.37992,957.2718522,0.000207966,45.93232372
22422,0.30133,250.853931,4.23894,1276.36247,1.60E-10,19.78895824
22423,0.87842,1824.953811,16.00617,319.0906185,8.54E-07,1.611510155
22424,0.74996,3316.056951,6.4311,638.181237,0.000494726,29.00590784
22425,0.44224,911.919985,5.37976,957.2718556,0.000390339,45.54950976
22426,0.30453,251.387166,4.23951,1276.362474,3.72E-11,10.13244455
22427,0.87852,1823.553793,16.00357,319.0937452,8.29E-07,1.693828324
22428,0.75175,3313.858723,6.43067,638.1874904,0.000548212,29.59625176
22429,0.44232,913.72875,5.37992,957.2812357,0.000517193,45.56764264
22430,0.30091,251.382798,4.23883,1276.374981,9.56E-11,13.06562379
22431,0.00155,0,2.56349,1888.792036,0,#NAME?
22432,0.21462,0,3.58636,1472.203207,2.55E-38,-146.5680419
22433,0.000494392,0,2.2713,1962.937609,0,#NAME?
22434,0.6875,2170.222533,9.15652,779.660456,0.0100508,42.42277971
22435,0.0629,0,2.92796,1559.320912,1.87E-135,#NAME?
22436,0.69884,2192.205055,9.17459,757.7889872,0.00882329,39.92899802
22437,0.08652,0,3.20766,1515.577974,1.83E-91,-513.2293501
22438,0.11043,0,3.34144,1428.097191,2.86E-75,-359.9815944
22439,0.6821,2077.145037,8.68405,899.6835464,0.32715,53.14838325
22440,0.06002,0,3.10948,1799.367093,4.51E-145,#NAME?
22441,0.06379,0,3.1246,1631.870037,3.47E-131,-714.0443464
22442,0.66948,1973.755838,7.83861,899.6850372,0.177717,48.94612453
22443,0.65561,1923.772748,7.83617,941.5578104,0.346817,53.94756384
22444,0.0605,0,3.10948,1883.115621,0,#NAME?
22445,0.67407,1995.536603,9.014,941.5578091,0.960908,57.95606834
22446,0.01557,0,2.57618,1883.115618,0,#NAME?
22447,0.70709,2071.364729,8.72958,1032.090289,0.00257574,35.36819028
22448,0.64825,1964.357025,7.64588,1128.000873,0.133738,50.8341077
22449,0.01947,0,2.94113,2256.001746,0,#NAME?
22450,0.66039,1938.829414,8.52033,1223.913452,0.719335,55.58378154
22451,0.05271,0,3.08733,2447.826903,0,#NAME?
22452,0.72205,2057.106669,9.74417,1032.088603,0.00307944,35.41558712
22453,0.12327,0,3.34159,1872.351383,1.84E-70,-388.1100342
22454,0.05692,0,3.10833,1467.394631,0,#NAME?
22455,0.02842,0,2.87268,1948.458062,0,#NAME?
22456,0.13936,0,3.47678,1556.056822,8.74E-100,-598.1167979
22457,0.04136,0,2.99231,2120.365626,0,#NAME?
22458,0.00283,0,2.26904,1722.52656,0,#NAME?
22459,0.01715,0,2.58089,1705.541965,0,#NAME?
22460,0.12749,0,3.34159,1433.097938,9.13E-79,-377.5505636
22461,0.82068,2054.587746,12.8036,508.4499056,2.53E-05,16.76169673
22462,0.81998,1898.214946,12.50797,562.9359422,0.000145662,23.03539012
22463,0.81493,2015.023332,12.53027,519.0180365,4.77E-05,18.97517276
22464,0.82497,2001.524318,13.12757,487.3120498,5.33E-05,19.62140141
22465,0.8354,2107.081021,12.11798,488.863369,4.39E-05,19.45367814
22466,0.81708,1987.129686,12.59122,544.409567,0.000197502,24.40776646
22467,0.81457,1942.166328,12.65159,564.6477098,0.000287816,25.45203692
22468,0.82105,2214.926977,12.09604,773.5571971,0.000215612,26.6770743
22469,0.81304,2168.969082,11.19131,912.6054304,0.000288615,27.73266462
22470,0.47096,715.325853,5.22167,1825.210861,353.845,80.85663066
22471,0.80376,2067.242819,11.62965,912.6049354,0.000838728,31.60253864
22472,0.0574,0,3.15635,2737.814806,4.27E-116,-669.5331559
22473,0.80155,2053.840956,11.14446,904.3854436,0.00120763,32.66782577
22474,0.81796,2035.155092,12.2914,634.508998,0.000142268,24.49394895
22475,0.05714,0,3.29617,1476.415894,1.98E-117,-636.1290618
22476,0.84893,1852.356397,15.61984,394.7746556,1.78E-05,17.92074447
22477,0.6816,2292.008243,7.05614,789.5493113,0.00904479,33.13592584
22478,0.84034,2247.374003,12.5797,487.9049339,3.21E-05,19.37716108
22479,0.85037,1946.028841,14.61025,479.4491722,5.69E-05,23.60294555
